player_id,latest_match,joined_date,retention_days,location,age,total_spending
0dde6b2476f64e0c89af35455b0b8965,330,306,24,North America,22,1958.7
0de1c8e747e04593892dcdf7f4c60874,348,305,43,Asia,25,2770.07
0de7f14e4191436c8eb77fb2700a0222,86,29,57,Europe,21,600.16
0de84218405e4adfb07c5dbc3b07a633,362,343,19,Asia,14,2082.74
0de8486c2e8a4e02a5966a277e1e9bdb,157,113,44,North America,18,633.59
0de8a255ffbd48ba841507506412135f,358,309,49,Oceania,23,1909.37
0dec50c38ce64971b2c5af1e5f353478,322,264,58,North America,20,1427.56
0decf9e3801243b09d1f4135bd74dfea,88,43,45,Africa,16,432.94
0def43f3cb0e474f967d31974e1ca2c4,200,147,53,Asia,27,1051.56
0defa57a08084a3b946d50728b40f563,362,348,14,North America,24,2763.63
0df1057d20be44db8f76db4c0ed2b609,271,250,21,South America,20,2290.42
0df11dc6b3794d26985eb6979db6c4ca,131,93,38,Europe,24,878.49
0df348dac024440cad9a64f4831e0253,176,129,47,Europe,23,825.89
0df38e7adf29463793ed488efc2d85cc,311,282,29,Europe,17,1997.69
0df3af6f2b794778878ab1b038958e42,181,141,40,Asia,19,1237.12
0df5acd5aa2f4f3b900dc653dfb91c70,344,288,56,North America,23,1932.29
0df5b6bf58f440efba2f5396ebdc0ffa,128,78,50,Asia,16,771.71
0df5f081ca0447748ccd0743d0ae2024,253,209,44,Africa,18,1817.51
0dfce15a124f43d89e8b6e135a734183,274,251,23,North America,18,2269.25
0e01dc824f534f4093b76a0ef34e1358,279,255,24,Oceania,16,2030.69
0e0233d3591b4f5c9f9045100f3f50dd,273,232,41,Oceania,23,2407.07
0e06064a3e3840f79594d0f44b6d0f15,144,100,44,Oceania,20,542.3
0e081ffdc4404367b6d0b47d861fe995,338,311,27,Africa,16,2544.88
0e0a3bf5b4aa40af92092dbec39da3ab,364,353,11,Africa,15,1456.79
0e0baba4bfb8403ea9dd15e8a3e24e7d,361,318,43,South America,25,1251.67
0e0c34430a644eb5901e6419c1ac044a,283,254,29,Africa,22,1840.66
0e0dd90ac8ba467e88fd1cc0cba8928e,309,271,38,Europe,23,2195.2
0e10366159e64f09bd7666b41b93f0cf,154,123,31,Oceania,21,1195.81
0e1566b62fc545c19f13bbeb1b20bc94,182,144,38,Europe,21,1084.04
0e19e5c6273f49319923f8d704ed5c0c,103,70,33,South America,24,722.89
0e1a663857254293a2f195b3a4c28af1,268,211,57,North America,20,1649.07
0e1b08ea3227437eada0dc7ea2d6c5b1,68,44,24,Oceania,21,469.92
0e1b1f6663e647baa7980b529b9c84c3,143,91,52,Europe,20,882.47
0e1ba290643d400bbd93e731e910e7e4,326,301,25,North America,19,2743.3
0e1d2612e61243519e52b7952a19ae6e,103,81,22,Asia,17,832.54
0e1f95387d394520a6ff89802b2aa169,359,329,30,Oceania,20,2287.12
0e20c48bef024994951adc808ba5096b,226,177,49,Europe,17,744.37
0e2103942d754c60a9ee34dc1342c560,148,122,26,South America,28,1020.7
0e22780a507d4017ba6ef103c7ddcd70,65,39,26,Oceania,17,512.83
0e23a9802d1449e5994196643f3ce602,309,290,19,North America,18,2642.92
0e23af8e01c34f3595d9374b6eaaef08,209,175,34,South America,19,1755.61
0e251ffc60d04bc5b43fe13b15ab7f10,365,363,2,Europe,16,1951.17
0e265478acc74cf3bbb839374a65597d,224,195,29,South America,23,1631.89
0e265574d69b4e15b4dee05d5e7a3b3f,130,88,42,Africa,18,773.13
0e26b44dc5a74133b435e6a883586d0b,335,309,26,North America,21,2098.24
0e2a1eafb1fe4513aaca2514ec250b79,221,177,44,South America,20,602.02
0e2cddf3057343a28ae56cf653b3769e,357,301,56,Asia,22,1599.3
0e2ed08a76b642699bda3e00a348a005,203,170,33,Asia,17,1007.24
0e30a4acdb5d4a13a530833855bd5676,237,190,47,Oceania,21,1834.78
0e3143cf830f4a93b6792161e3f82611,363,320,43,Europe,17,1398.21
0e31ad9f97b1411fbff9e0d0d3d283ec,280,236,44,Europe,25,1451.29
0e3266edc608411baca44665f8380728,262,206,56,South America,20,1806.05
0e333ed2ba4e4450b8e362591de3632f,290,260,30,Europe,20,1783.49
0e36ce30129540cfb6f01c59948471c0,205,157,48,South America,25,1790.95
0e36cf756db64e3cadbcbc4703e575b6,177,147,30,Europe,26,1626.65
0e3938681c4a4794b946e4a93eac9cc1,258,201,57,South America,19,1612.82
0e39524b0058408b9b41084223755011,57,26,31,Oceania,15,440.75
0e3964b3829e41e996c51e4cd814744c,263,226,37,Europe,25,2127.75
0e3db45cc8c244489b2aa5cecfbd7de4,323,282,41,North America,23,3133.28
0e416facbff147c787f2dd62b47f0891,271,225,46,South America,15,1870.16
0e4352e70a4149ba94fc7fc38d027c91,281,234,47,Oceania,16,1413.81
0e44923f768047c4b0cf1ec1e88296aa,93,70,23,Asia,23,615.9
0e46b92d18054c6d969f4fa44cf5fbec,253,203,50,South America,23,2029.28
0e47c08ef4e34f90be18989c1bbbeaf5,181,158,23,Europe,14,1095.21
0e4ab45cedd246b39214c825807f604c,90,62,28,North America,14,1038.87
0e4b36c5be5f42f6bed00d971680cc42,211,185,26,Asia,22,1801.09
0e4de88081cf4458a3850723c95e51c7,197,181,16,Europe,19,1493.56
0e4ef78be8944163af680849e8ed7cf9,211,188,23,Oceania,20,1163.5
0e4f7841d99f431c857dc34e81ed4b4e,98,50,48,Oceania,19,553.98
0e4f84d8d8964adcb2a847fc9845ba5d,365,325,40,Oceania,22,1616.06
0e4fcb074f064a1c81f001dc2fd52233,119,83,36,Europe,17,927.17
0e51fa25a28e486a8e2522d9de430b52,152,108,44,Europe,24,1077.83
0e52908f7343444cb5e6f7faa6eb4d18,186,158,28,Asia,17,1479.88
0e53dfcc21c64e03a9cbf1fd3bd2271a,288,241,47,Europe,22,2008
0e5417783f1b4a8699e15d387ce09653,309,264,45,South America,22,1702.97
0e5960c7a9f04af79c17bd550c281846,44,8,36,Asia,19,395.73
0e59d395444a4cd380d98a6618e77d15,326,283,43,Africa,17,2132.44
0e5ae076b6804dadaf5a4d7212cbac67,185,142,43,North America,10,1035.32
0e5b21c184bd4ccb87ffd2f229b6ca2e,148,97,51,Oceania,22,1333.99
0e5b4116e6794c30875de66359b14ccf,275,234,41,South America,23,1775.84
0e5bc84d97d5421398de3b145c675836,187,133,54,Africa,24,1051.53
0e5d5387289a4db7a128fc65f926b534,152,116,36,Oceania,22,961.78
0e5e8660a7ce48dda5a8bba813b2e789,264,214,50,Oceania,19,929.21
0e5ea7b301374c3d942a7ac1814ef364,295,259,36,Oceania,23,1579.67
0e6026ff4b754e09894702ab35320952,255,210,45,Africa,25,1432
0e623fbd3e1543d5b1039127206b7456,171,121,50,Asia,18,803.9
0e6329b17e0b48abbaad9e32d2d1d69a,307,271,36,Oceania,22,1931.71
0e640612810c4c9cac612c80301d6c44,360,319,41,South America,21,2703.46
0e666bf89c944ef2be51077931144eca,75,36,39,Oceania,18,579.13
0e66d033d8a54482a9f251b1052719f5,305,266,39,Europe,17,2694.43
0e68c77f1c944cff86d75ec842ef977a,294,256,38,Asia,17,2038.04
0e6978f58cb44028ac87eb8e06cd7415,104,67,37,Asia,22,635.84
0e6d90248c7a4bb4a06796c2f5d37efb,217,162,55,Africa,19,912.99
0e6ee76c23f348feb213d00e5a741a93,91,47,44,Africa,23,136.18
0e6f91b3b7024716b1a429d50819fd19,191,147,44,Europe,18,1009.63
0e7034a4202c4fc4bccc125bb288d9d2,277,250,27,Europe,21,1598.58
0e71fd8c9a96417b9779344db56a21d8,201,171,30,Asia,21,1423.07
0e73c6eda9f04b7791f6240f8664dcfc,161,111,50,South America,18,510.98
0e75cda11d9b41ab80d5bd4d5668e4e4,317,289,28,Europe,21,1965.83
0e7947bd0f694483a907b2200ac35ee3,123,95,28,Africa,25,778.49
0e7a7c07127e4ab09a8db3a90279837f,355,329,26,Europe,20,2836.49
0e7a7f8fe3fb49b58bdbbf8d1fd9ebe7,34,7,27,South America,17,307.43
0e7f0b89407349029828a2d10f83dd4d,42,11,31,Africa,21,180.87
0e7f602c85374d99ad78a388af18f998,364,330,34,Asia,22,3083.19
0e7f6e8334a04be08ea1df4944f0717e,325,278,47,North America,18,1524.42
0e7fd94fe24e4304bed7b7a3fb37da3c,84,51,33,Africa,19,755.05
0e86a5440c344af7936c78c02af4c25d,235,209,26,North America,12,1505.48
0e8731e643bf44048298aa0320f7e1b3,354,298,56,Asia,17,1598.84
0e87da18ded34030a9d1e03ce903375b,364,345,19,Africa,19,2215.14
0e881a88e2094fbdbd0690f3c6f11bcb,124,99,25,Africa,15,831.11
0e892987e2b54641ade9db96f4a9b185,59,11,48,Europe,18,533.38
0e8c6efbed2d4ca796252caf98e668a0,190,147,43,Oceania,15,1563
0e8d75151a844d308a4a043a5d62f5a2,359,327,32,Asia,22,2238.37
0e8dbb45ff57476f8fb565923ace20c7,56,5,51,South America,19,351.72
0e91e3b91e244e6c80dfd6189fa1a4dc,364,330,34,South America,17,1881.05
0e92a76570ef458c8fc69582c0e8fcf8,127,96,31,Europe,26,711.59
0e930fe0eb91445bbadd849e15eaea40,106,65,41,South America,22,599.47
0e934f24b7024fbeb435052ba7ab6eb2,258,224,34,South America,17,2089.76
0e93671a084644b5815e9d635c15b081,259,219,40,Asia,18,1330.53
0e958ed415e94268806b8e4344b9a6c2,213,153,60,Oceania,21,863.76
0e970ac906254ab08b4b980e0b7fa28a,255,229,26,Africa,23,2612.1
0e97f7fefa5a4baab46d0c8dbf20c186,303,274,29,Africa,24,2535.21
0e986e5968874e0488247e3433d5bcce,130,100,30,Africa,21,1122.4
0e9a60ec4bac43bab3e8f6a4247110d5,224,196,28,South America,18,1330.48
0e9ce9b4520642fab91d1f0d25a985ac,64,40,24,South America,20,358.65
0e9de48adba64c9b9dfe0c3db58956d5,263,214,49,Asia,19,1571.26
0ea04f43334a46f9bca791a3f8ec9815,357,315,42,Oceania,25,1316.75
0ea60a4f6af54763aa3abf1f5c8ebd88,58,27,31,Oceania,23,272.29
0ea64ca2baaf4351bab3e03d7945893d,127,91,36,North America,19,919.96
0ea6878b7d0441c2a516df061786a1a0,141,87,54,Europe,19,1242.75
0ea7961ba1724301a212ec6d07539057,320,273,47,Asia,15,1451.87
0ea79a71347b41e289a141ab5281fbd8,83,34,49,South America,18,255.62
0ea84cb26d3f412d9218ec84cf61682e,303,267,36,North America,21,2166.28
0eab40c758814ebfb22369e726320844,108,82,26,Europe,18,660.83
0eabf569276042298709a3cb569eb571,196,138,58,South America,17,1515.09
0eadb59cf4f842febe443d78f2b238b7,84,72,12,Africa,17,480.1
0eaec2d27e2f49e492fe1079ecb00b59,365,345,20,North America,16,1936.2
0eaf240a5571450483109fc776aec24a,312,282,30,North America,27,2820.71
0eafdebe5e1c437bb5b6be639a8048ba,81,33,48,South America,18,331.44
0eb2bd34c75b42ce8373c339f2510e57,168,145,23,Oceania,19,1435.88
0eb2c7cdb7134fa7a2e865869a8873e1,359,313,46,Africa,15,1888.48
0eba4a31347643bab939bd904f05024f,84,51,33,South America,18,774.64
0ebb284c9dd34387805592f3c1c192d8,365,324,41,North America,22,1765.52
0ebd6e8bbcf24fa7a99ff3c3773bbce2,196,177,19,Oceania,12,1905.47
0ec04a9cbefc4f80a90ce62915c2a0f9,109,59,50,Europe,15,330.12
0ec147427c6b49d0b4b6a52c844a77d2,126,98,28,Oceania,19,922.81
0ec38303d5bc4fcca5afedafd585f63c,103,80,23,Oceania,20,696.89
0ec679a109d34fb099d18af11b0392ad,124,101,23,Oceania,25,866.43
0ec6e6f678eb4a49bf8374bd91f08d0f,130,97,33,Africa,17,1257.54
0ec7f07153f74d7f94da1f58781cc3f3,213,173,40,Africa,21,1135.39
0ec872befaf2402da7c7b05a468b3675,214,175,39,South America,18,1372.99
0ec8901331c941798d187581cbf214c8,44,3,41,Asia,19,333.82
0ec932ce48d34773b69aaa5b0f1d1a1b,365,308,57,South America,18,2122.67
0ec9a9be92c8476b8e1f72abc40a8404,288,240,48,Oceania,21,2060.26
0eccccb450a14ab687969032d3f5eb2e,46,8,38,North America,22,621.76
0ecd777eb27f47799e659cca49c4270f,318,294,24,Africa,16,2514.14
0ecf92d83b0b4012b9cb7a9fdef1bdbb,339,288,51,Asia,22,1928.19
0ed074ed2c84416aaef5f952c9bceba0,94,58,36,Europe,19,529.05
0ed320f06dcd47f08f943373ab8172de,274,224,50,Europe,20,1199.53
0ed3c4fe67274690af71d51ebf440452,298,277,21,Asia,22,2202.78
0ed4d41f362a484aac04ff269c660783,88,39,49,South America,20,319.69
0ed6a17409ce4f54bac0f3db8a319520,180,142,38,Asia,22,1281.44
0ed8524ad4e04591b2d78b895e4ba026,89,55,34,Africa,15,412.36
0ed93dc1e92d4addb73a0e2175724fa3,163,102,61,South America,20,813.5
0ed94389d6f441928db437c3a9198c29,90,48,42,Oceania,22,392.79
0eda1b37bbef487fb915db062ce59154,177,136,41,Oceania,21,1207.71
0edb96e18ab04c08af9c5a4dd44fde21,304,247,57,North America,19,1514.22
0edb9e42cccd41889245d3577e1d9561,281,259,22,South America,24,1703.92
0edc695f5b8543bea46712910fe6031a,303,266,37,Africa,27,1887.53
0edd7d1a343449c5a5971b4a8eadb5db,217,184,33,North America,18,1832.5
0ee02d4f83884075bddf7b8c7db22b98,195,174,21,Europe,22,1577.66
0eea8a612009436c86e7b594a87b20fa,180,131,49,North America,22,639.4
0eea8f5d217047ad8241e7ddc30833eb,77,34,43,North America,21,334.16
0eece4ba9d914e658933d5de8784bd39,68,37,31,North America,20,126.85
0eedb7af417740b6af1c4e0429167293,84,58,26,Oceania,18,773.47
0ef11a2a07ba4bd6b60443726d25423e,45,19,26,Asia,19,234.38
0ef157c84d9f49449a58eaa8ca92c489,81,22,59,Asia,18,383.8
0ef25f5b5270413aa471b799ca1246b4,88,56,32,Asia,16,525.16
0ef321b0844c4e22ae28d2caa0cb5132,69,23,46,Oceania,24,293.74
0ef6a3212f8b4f3ab2dcb14527afad0a,223,182,41,South America,23,1808.09
0ef70e75d2954b3991023d66a9e66980,185,136,49,Oceania,20,857.96
0ef970f6eb9a4bcf8cad02b6c45cfbf0,177,145,32,Europe,22,1192.73
0ef9b0d981a54585bc734edf8b5b7f2e,153,112,41,Africa,20,1046.02
0ef9f6a948bb42818319b4c439d1f42e,361,346,15,South America,19,2114.82
0efa13aaae7543abaf94b706f647d4de,161,136,25,Africa,18,1023.41
0efc92fc24a647439883319c48e8e8ab,327,300,27,Oceania,27,2584.75
0efdaf3e98214cee83fdc582b4edbb30,91,55,36,Asia,19,517.93
0f01e457a47143d49f5b6a1743ac7eb6,271,228,43,Europe,17,2373.13
0f0278209afe4501918899f1127eb77f,209,160,49,South America,15,1000.16
0f03a6891f2a4cffb3ebbc8a1a35f346,312,284,28,North America,20,2254.6
0f06e6a8f0494de6a1d9a29100848f0e,193,162,31,Oceania,15,1155.25
0f0909f15fea4421a4e2cb9568561e56,363,343,20,North America,19,2567.79
0f09c32c2a324e4d837470a1c34796b6,234,181,53,Europe,19,1736.06
0f0b8fc3403d4a229df421f4cebcc814,217,195,22,Europe,20,1563.02
0f0be117994d411188290efb7c231ed0,112,71,41,Asia,24,911.23
0f0f3d9b1db94c18a81d684120b163ca,100,52,48,North America,19,430.42
0f0fa199325d415eab802c2882953264,260,231,29,North America,24,2279.28
0f111d24490d4c3db43716a434c26da2,290,250,40,South America,17,1704.92
0f1472bbf47b470eb034b4dfa13266e6,134,104,30,North America,18,964.56
0f17fa11e9814b61b18cdd264bdaff99,151,101,50,Asia,18,374.54
0f18e95f1d9a40abac5bae020821f78d,364,338,26,North America,23,2056.06
0f19107381ff4f85b02356409b14a404,294,267,27,Asia,21,1526.02
0f1b0d3dd125445ea905188cde91e04f,196,159,37,South America,24,815.23
0f1c8040d0ec429aadb5f154385ccc96,127,73,54,South America,20,824.15
0f1cb8c920bf437ba47e2eebbef5a52e,290,268,22,North America,16,2248.21
0f1fd0ccf0bc472fa80a9cd458c1910b,220,196,24,North America,20,1884.81
0f22557d46ff48439b2af4f5d6f2c443,149,98,51,Oceania,22,966.92
0f23170b029a4898852a963e37341ef8,218,184,34,Oceania,17,1499.69
0f238411151a45039710c39cb50b8544,241,195,46,South America,19,1827.33
0f243fafd1a24a1781a99758258b466d,353,336,17,Asia,16,2939.73
0f26d85ed0684885ad53a4d5026da1c5,72,29,43,Asia,26,304.42
0f290e8db8b540a4a5ec762a0e40eb79,311,285,26,Africa,15,3040.38
0f2a9bd1d2374966adee5838e388c447,209,170,39,Oceania,15,1447.82
0f2cde6ad6fa4663b6d0cd7780c297df,177,126,51,Asia,20,923.57
0f2d0d8f74324ff88582bae44e9f6a1a,303,279,24,Africa,23,2059.33
0f2dcc1e7e4c4a95b0f317c6e7f16644,296,244,52,Europe,20,1336.75
0f2dd15f94884c11b4217f9edcf0f58b,186,129,57,Oceania,18,629.27
0f2e1493609743608af1bebc300f9c1e,216,178,38,Oceania,21,1586.45
0f2e675a549b412a8d650e9e0cc6d6a4,49,19,30,Africa,19,187.49
0f2f0ce9e4d64199abf5e912aac801fc,65,47,18,South America,19,488.66
0f3059601bf54ca9be521b4941ddd2c4,247,198,49,Asia,21,1317.03
0f3383222ca740a3bc03a4bb7eac6b71,174,125,49,North America,21,735.79
0f360c02240442f8807f77d12dd61332,180,134,46,South America,21,444.13
0f37ee656d52465392115fd729b99776,226,196,30,Africa,23,1552.44
0f37ef8761414662825006d1a5cc45ac,46,8,38,Africa,20,421.18
0f3851548d5747dc87f98593a1a2b4f9,362,321,41,Africa,22,1971.06
0f38e68dd29045b590ca2f6d418eeb23,109,82,27,South America,21,530.01
0f3a86559c30471a90bc9cf7c2cf7c3f,250,198,52,Africa,21,806.08
0f3ac3a29f0343e1b95eb2414938cbe4,270,244,26,Africa,16,2256.37
0f3b2199aa154173b2d1ffeba5c4b5e8,153,111,42,Africa,21,931.5
0f3c366fb2b34e1883f88c384bdc1af0,192,169,23,Oceania,20,1674.37
0f3d20a3b8a94e118030f2d47abc0731,309,256,53,North America,20,2074.42
0f3d587beb86460db3557ec8cdbeda7b,360,350,10,Oceania,22,2830.36
0f3e7f0df35c45c1a3c58d00b69c5d7e,300,250,50,Oceania,15,1666.16
0f3f2f053923439b80a647a0c672c134,241,208,33,Oceania,19,1609.85
0f3fd583884349e1af1f48bb54be9df2,246,189,57,North America,24,980.05
0f3fdbe882c24804a60adb34062a6268,203,155,48,Africa,18,825.08
0f406529f94b4e7bb60c95ac250c2032,290,267,23,Europe,19,1990.85
0f41a832e1e1437aab274aa42e137f7c,357,308,49,Asia,19,2148.02
0f432aac7a0340ae89097f105bc31cbe,254,220,34,North America,26,1775.12
0f459c9402ba403daed139ad8c002c28,220,171,49,Europe,26,1265.55
0f4b38ade787462e837d7ee8c965469e,267,232,35,Europe,18,2102.78
0f4b39e9907e4f17b1fbb4feb356aa0c,365,364,1,Asia,17,2087.55
0f4d4dfcb97645a69fc1b172ec70216f,365,322,43,Africa,20,2252.02
0f4da8aeaf7b47559f26a920869d7078,76,34,42,Europe,19,394.95
0f4e26bd417c46dbb9abb274a5fb7a90,169,125,44,Africa,23,946.73
0f4f321eea6c45f3b6d239b7ecd3aaad,65,30,35,Asia,24,342.83
0f4fcf35844d47fdb3f07b0cd2b911ff,224,198,26,Oceania,22,2163.4
0f517c2c34da4dd388e3a0c58bc9b301,290,233,57,South America,20,1097.38
0f52f355c75c4cc99564fed29704b588,222,173,49,Europe,23,838.91
0f563bcacba342e3adcc0a1807a0e90b,106,87,19,Africa,16,757.01
0f59203a46894f89b5180f0bd464f353,194,157,37,Oceania,16,1085.41
0f5adfce005e475a8be4a8dc3565d8e4,362,355,7,Asia,23,2016.37
0f5d584758454a7d965a36cf323baf51,202,151,51,Asia,16,568.79
0f5d699c41764d7f8fd82dc684e60cb7,218,170,48,Africa,19,1314.49
0f5f347a51c648e28ca6ddf74fec031d,186,146,40,Africa,20,1645.3
0f6048f7b29a4d6da7f2d1328a72b3f5,40,4,36,Asia,19,454.94
0f6141077cac4d529b8a4c0e64655bcd,267,224,43,Europe,23,1720.91
0f62110f26c44bf0981fd17cafe16c44,364,349,15,North America,17,3452.56
0f64704163bf4e10a340aa5f861b6030,284,257,27,Oceania,17,2380.38
0f65b919e00c4df5a12fff82ec84f851,100,79,21,South America,24,921.93
0f6744262fb54909b27a45dc393d8c45,168,145,23,North America,18,847.22
0f678522b34c4631bdce026352a369a6,364,324,40,South America,24,2149.21
0f6bf95569b74174acab1c5b117ea54e,131,86,45,Oceania,24,461.08
0f6c3476ee3445d192f5a6caf93f3b17,363,329,34,Europe,16,2518.8
0f6c61cb28cc42ec9dbb6b0258399d7d,144,106,38,Africa,19,686.55
0f6d9f9ba016499fbb24b508d6dfd2f2,232,207,25,Europe,19,1527.31
0f6fc544d680412397dc6b66fc113f94,193,167,26,Europe,16,1101.08
0f7135c1868a4facb3c65c312be82e32,358,358,0,South America,21,2606.82
0f7154d29702484f9285c801da0174f6,314,282,32,South America,21,2288.64
0f71c963bd6147cd9a82227901a1de56,197,147,50,North America,18,887.54
0f74400dd3d7451c99b513c0b909c8f5,345,296,49,Africa,20,1876.66
0f75eca1f79c4dd28ee47ee7dbb15231,35,19,16,Europe,19,58.95
0f778419b4634692b1cec27b70757d94,351,316,35,Europe,16,2593.7
0f780a234c524528b7036aa7ac705786,326,298,28,Europe,17,2214.61
0f78eaaf00f047fe8c16d3d3cd7699d2,179,141,38,Africa,20,1156.58
0f7ed9f2c8fe4f29ae1dade861eaa358,365,360,5,Oceania,20,2880.38
0f8227ac4c89476bbc2daf0627ea1408,66,44,22,Asia,29,433.9
0f835a1c8686471ca5ee5e62806e9158,79,58,21,Europe,21,724.22
0f84ad49e5c24d8cbb83cd06334bb618,99,58,41,Europe,21,489.43
0f853caadd754a819724d761fe218ac8,306,257,49,North America,21,1670.35
0f86341ed6a24294a3683f630c0dbe9b,293,257,36,North America,19,2382.65
0f86e1aec6d74066a22e349298e60f7c,137,109,28,Africa,19,1366.29
0f86f44cb12143dbb716b4d967b0feed,221,196,25,Asia,16,1108.49
0f88a4b4c697415a9b2ccb60e75c58dc,275,249,26,Europe,20,1642.3
0f8a448947f34fc085e58eaf269e53c9,37,16,21,Europe,20,327.26
0f8a5549de5a4ff6bd2f5bede728f911,171,122,49,South America,16,958.6
0f8f76a065ab4078a39deb0fc005a02b,232,205,27,North America,18,1485.18
0f90f9369874429a8f664329173b684c,365,339,26,Oceania,20,1346.71
0f918c53ecca4d6487d9c534da0be25a,310,274,36,Oceania,19,1563.81
0f97a2eb66e7431db69af07d9b4d429f,240,199,41,South America,25,2106.08
0f9c67c8e1b64a3abeed18eb2ca1d3db,160,122,38,South America,16,410.6
0fa07e699aa74a708523ca4edad16aab,71,37,34,Africa,21,215.62
0fa1206ee893475786b735d7c9b8dd57,365,313,52,Asia,23,1581.72
0fa2635ebf534a7eb1531d9f23f837c3,270,241,29,South America,19,2095.26
0fa47f0c8d8a4e189dba48d943796543,349,315,34,Asia,17,2773.77
0fa76153635a4d619144d33682012f67,280,230,50,Oceania,25,2391.99
0fa777adda214408a43990fa877f58b2,227,192,35,South America,17,1321.06
0fa8e1af655a4ebe9b28b2021403686c,258,234,24,South America,18,2348.52
0faa5b1e35184c4a9e7fee1b94ccf480,245,224,21,Oceania,18,1801.14
0fad03f37fed4469844a8a805296f3ba,57,10,47,South America,17,347.7
0faee953bafa49d6978bb4a8635ac83d,230,193,37,North America,26,1283.32
0faf261d08ea4f968147801007a1d4ae,358,304,54,North America,24,1714.49
0faf58bb647849bb8a1bb16d8d215d25,61,17,44,Europe,27,278.33
0fb102e6ddc84d2886921005fb7c97f2,334,309,25,Africa,20,2234.98
0fb118fdf2174224afd84d61fa045e54,118,73,45,North America,18,983.59
0fb2953ed6954bf6866306c2fe535cad,153,111,42,South America,22,715.48
0fb4c22a18874e7abf6329ced352362e,291,251,40,Europe,19,2235.36
0fb7503de062438f9a7bcce2bbd8947b,365,325,40,South America,18,2032.61
0fb7525b8ec74bb69755d199f41df67d,257,231,26,Asia,23,1882
0fb81dcbe0324eb99d2b476a3efb37dc,362,322,40,Asia,11,2753.66
0fb90c1660424f609a7c0da9425e97de,109,59,50,Europe,19,413.31
0fbe499901714e90bd140df8f4e4c7d0,325,296,29,Europe,21,2150.58
0fc257b73d614a12908715018b0963ca,242,218,24,Europe,20,1596.68
0fc41c31806d4531a0b17084838edb1b,117,65,52,North America,21,351.79
0fc438d6a47345b7a28374c05ac6470b,36,15,21,South America,17,305.34
0fc483eea3c343aea73a61d38911d3f8,365,335,30,Oceania,19,2205.56
0fc5358383104422b5d6f2591329c543,230,189,41,Africa,26,1054.48
0fc60eb040da40068171dea3fbf41a57,268,219,49,Africa,23,1612.85
0fc616b6578a40e4bad08ed61d120b95,215,178,37,Africa,18,1746.46
0fc72eb70c374af0a37cdfdb21e271d6,105,89,16,Oceania,19,934.29
0fc76fc01cf3426097c51f75095155a9,232,193,39,Europe,20,1349.47
0fc9f000abee4d4b8d711defa59ab6be,196,144,52,Africa,16,1167.69
0fca3a8c934146219fdcfb87cc3c90e6,284,260,24,South America,20,2036.52
0fcc3bb77e0e4e369e506cfdb37043f6,212,197,15,Europe,15,1214.75
0fcce6942427411e8a5b843e9f5e4a1a,120,83,37,North America,20,1152.56
0fce7d391b254b5da3a63e6b30408940,135,87,48,Africa,20,742.3
0fd00918cf4a46a2a88ed42e8e38ce03,203,171,32,North America,21,1803.82
0fd0691069ea42d49d36fef3edcf9aac,233,196,37,North America,25,999.23
0fd310915741420cbcb5c5071f8d7f9d,360,348,12,North America,16,2609.79
0fd3d01540a348ec949505e6f748ad0f,335,307,28,Oceania,20,2419.06
0fd5adf0a7344c0b9c87509bf807f37e,50,11,39,South America,17,364.35
0fd6086068b04a27b6f89d9acfc5719e,365,318,47,Europe,20,1446
0fd63621267047768445d36c930d6548,19,2,17,Africa,25,72.61
0fdb09d7002142f79b9e6fdfe1e04336,131,102,29,Europe,18,1368.77
0fdee4685a6c4bd69db63d45ecf5c6d0,363,343,20,Oceania,21,2099.29
0fdfbf18abb54c50b0c66d7af9a10310,89,65,24,North America,20,1082.69
0fdfd11b766c4687aeea32a2a1f4386e,209,168,41,Asia,24,984.58
0fe2b9f58068473193c364cf6ce21d3b,34,5,29,Europe,28,194.08
0fe2e6e40a164ba88c2287bb99aad49d,56,10,46,Asia,17,258.6
0fe335e726bb40839b8df1a5b8ea276f,201,166,35,Asia,21,1387.67
0fe444cf2ba1482a82ce9b540f64ffd6,282,233,49,Oceania,22,929.11
0fe5a905fb784567bf3424442348df3d,232,183,49,North America,14,887.15
0fe7498846a7435a9de927f3825b715a,334,282,52,Asia,20,1709.75
0fe7cde6d5044f1396dfbb550d291420,48,39,9,Africa,15,272.21
0fe8edc10a1c4fc3893a94e77846cc00,321,297,24,Asia,25,2639.57
0fe97253238e40639c88bb014fde7b28,171,149,22,North America,20,1098.12
0fec3a412501440b82ef902769c9dd34,108,57,51,South America,17,659.52
0fed2c33bfbd4eea977fab1a504b797f,128,98,30,South America,22,982.88
0fee57edc8944ec58e2aead45338f56e,359,307,52,Asia,21,1543.23
0fef2564f1894c03a033765106a92819,236,190,46,Africa,18,1519.1
0fefcd707d054283a161f88ebbbc7a21,121,90,31,North America,15,478.99
0ff33817e31d4030b6ac7f5c9e8fa59f,160,113,47,Africa,16,971.75
0ff5284fa88b405b944701f16be04c1e,362,341,21,Europe,16,2807.87
0ff7ad23d68143ad90509b0f3847b46d,95,62,33,Africa,14,372.99
0ff970830d9244f9b861d5a914818949,110,90,20,Africa,27,994.47
0ffb8d763cbf46ee9077e838f352135a,291,262,29,Asia,27,1859.32
0ffc2fe17b4d443c8f13ef37989095fb,54,1,53,South America,15,294.91
